#Distancia emision (mm) 	 Distancia captura desde emision 	 Distancia captura en detector (mm)
1.4761476	9.1969197	10.6730673
0.2200220	7.7927793	8.0128013
3.1883188	7.9847985	11.1731173
3.1883188	7.9647965	11.1531153
0.6640664	9.9369937	10.6010601
2.9002900	7.7047705	10.6050605
4.3044304	6.6766677	10.9810981
3.3483348	7.6927693	11.0411041
4.8764876	7.5127513	12.3892389
0.2560256	10.2530253	10.5090509
3.4163416	7.3607361	10.7770777
3.3363336	8.1928193	11.5291529
0.3920392	10.2290229	10.6210621
0.7440744	9.8649865	10.6090609
4.2164216	7.8127813	12.0292029
3.9923992	6.6086609	10.6010601
0.5960596	0.9920992	1.5881588
2.0762076	8.7448745	10.8210821
3.4963496	8.1648165	11.6611661
0.8520852	10.4370437	11.2891289
4.8084808	5.9405941	10.7490749
3.0043004	0.5040504	3.5083508
1.9241924	2.5962596	4.5204520
4.2484248	8.5408541	12.7892789
0.9960996	10.1090109	11.1051105
1.1641164	0.9360936	2.1002100
3.6043604	8.1608161	11.7651765
3.5843584	7.4807481	11.0651065
1.6641664	6.1646165	7.8287829
1.9241924	9.2649265	11.1891189
4.8164816	6.1126113	10.9290929
3.0483048	1.0681068	4.1164116
4.1884188	6.5326533	10.7210721
0.1800180	0.6480648	0.8280828
4.4884488	6.2966297	10.7850785
0.8000800	0.8880888	1.6881688
3.5243524	10.1810181	13.7053705
4.0564056	7.5047505	11.5611561
4.6124612	6.4366437	11.0491049
2.5322532	9.5089509	12.0412041
1.5961596	9.6209621	11.2171217
3.1083108	8.7328733	11.8411841
1.2121212	9.8369837	11.0491049
0.3120312	10.5850585	10.8970897
3.6323632	7.0647065	10.6970697
1.6561656	0.9920992	2.6482648
1.0321032	9.7849785	10.8170817
4.7644764	5.8805881	10.6450645
4.2324232	6.9646965	11.1971197
4.0844084	6.7126713	10.7970797
1.4881488	9.1089109	10.5970597
0.2200220	2.8762876	3.0963096
2.7602760	8.7008701	11.4611461
1.3761376	9.9129913	11.2891289
4.4124412	6.7166717	11.1291129
3.0283028	7.6007601	10.6290629
4.6284628	6.1126113	10.7410741
3.8883888	6.8246825	10.7130713
1.0761076	10.8290829	11.9051905
3.1123112	7.4527453	10.5650565
3.3923392	8.7568757	12.1492149
0.7720772	10.2690269	11.0411041
2.7162716	1.9121912	4.6284628
0.8480848	2.2442244	3.0923092
2.4842484	8.3808381	10.8650865
0.2480248	2.5202520	2.7682768
2.7802780	7.8727873	10.6530653
1.7281728	1.4481448	3.1763176
3.0403040	7.5967597	10.6370637
4.8684868	6.9486949	11.8171817
4.6724672	6.2406241	10.9130913
0.0720072	3.8843884	3.9563956
0.4520452	10.5170517	10.9690969
4.5604560	6.1566157	10.7170717
4.9724972	5.7845785	10.7570757
4.6444644	6.0966097	10.7410741
2.4282428	9.5249525	11.9531953
4.8204820	6.2846285	11.1051105
2.5962596	2.0122012	4.6084608
2.1362136	8.7248725	10.8610861
2.2602260	8.3128313	10.5730573
4.1804180	7.0247025	11.2051205
4.3364336	6.4646465	10.8010801
3.0803080	0.5600560	3.6403640
3.8003800	1.2441244	5.0445045
0.7520752	10.5610561	11.3131313
1.0201020	9.9409941	10.9610961
3.8043804	7.2567257	11.0611061
2.1722172	1.5321532	3.7043704
2.9202920	9.3449345	12.2652265
0.5840584	10.1290129	10.7130713
3.8243824	6.8606861	10.6850685
4.0444044	6.8926893	10.9370937
4.3764376	6.1606161	10.5370537
2.7082708	8.3008301	11.0091009
3.0843084	7.9447945	11.0291029
0.1640164	2.1402140	2.3042304
0.4320432	10.7490749	11.1811181
1.2921292	9.7569757	11.0491049
0.8400840	10.4610461	11.3011301
3.3603360	7.4007401	10.7610761
2.9362936	7.9527953	10.8890889
1.2601260	9.8529853	11.1131113
0.6880688	10.9130913	11.6011601
4.4884488	6.5366537	11.0251025
4.2004200	0.9720972	5.1725173
3.2203220	7.7607761	10.9810981
4.1524152	6.5766577	10.7290729
3.7483748	6.7646765	10.5130513
1.4601460	9.2369237	10.6970697
0.0080008	10.5530553	10.5610561
1.0921092	10.1210121	11.2131213
2.1402140	8.4608461	10.6010601
2.7482748	2.2082208	4.9564956
1.9921992	2.2602260	4.2524252
0.4520452	2.0642064	2.5162516
1.0081008	3.2763276	4.2844284
1.1361136	10.3210321	11.4571457
3.8643864	7.3127313	11.1771177
3.1083108	4.7484748	7.8567857
2.6922692	8.4808481	11.1731173
2.2882288	1.0641064	3.3523352
4.2484248	6.5846585	10.8330833
0.9360936	7.1767177	8.1128113
2.4282428	5.4565457	7.8847885
2.5962596	7.9247925	10.5210521
2.6402640	8.4488449	11.0891089
3.6483648	7.7967797	11.4451445
2.1882188	0.4240424	2.6122612
3.5323532	8.2328233	11.7651765
2.5522552	8.2808281	10.8330833
1.5961596	9.1609161	10.7570757
2.7802780	8.3008301	11.0811081
1.5641564	9.4729473	11.0371037
3.0923092	8.5648565	11.6571657
4.3604360	7.2687269	11.6291629
1.5241524	9.4489449	10.9730973
0.4000400	2.0202020	2.4202420
2.8042804	7.8967897	10.7010701
2.0722072	2.5202520	4.5924592
1.0201020	3.6163616	4.6364636
3.6003600	4.5764576	8.1768177
1.1881188	6.8966897	8.0848085
0.7720772	0.2680268	1.0401040
4.5684568	7.0407041	11.6091609
2.0922092	8.7848785	10.8770877
3.7443744	6.8646865	10.6090609
3.2523252	7.7447745	10.9970997
4.8644864	5.7885789	10.6530653
0.4280428	10.3770377	10.8050805
1.2201220	10.6330633	11.8531853
0.9720972	9.6329633	10.6050605
2.3602360	8.1808181	10.5410541
4.4884488	6.3326333	10.8210821
0.6520652	3.5403540	4.1924192
4.3324332	6.3566357	10.6890689
2.6762676	7.8287829	10.5050505
0.7120712	10.1250125	10.8370837
2.2362236	8.2768277	10.5130513
0.7400740	0.5000500	1.2401240
3.2243224	7.9927993	11.2171217
1.8841884	8.9128913	10.7970797
1.1481148	9.9689969	11.1171117
2.8122812	8.3888389	11.2011201
4.0284028	6.5846585	10.6130613
0.9840984	1.2521252	2.2362236
0.5200520	10.1450145	10.6650665
1.5041504	1.9841984	3.4883488
4.7164716	6.0206021	10.7370737
0.4720472	10.0730073	10.5450545
0.3360336	10.4170417	10.7530753
1.9201920	2.1922192	4.1124112
4.3444344	0.8640864	5.2085209
0.3280328	7.5727573	7.9007901
3.9043904	6.7526753	10.6570657
4.3604360	6.5686569	10.9290929
1.9761976	8.7128713	10.6890689
4.1684168	6.8486849	11.0171017
0.8000800	10.9490949	11.7491749
4.1804180	6.3886389	10.5690569
4.9244924	5.6965697	10.6210621
2.7802780	11.5731573	14.3534353
3.9403940	7.6927693	11.6331633
0.4280428	10.5490549	10.9770977
2.7202720	7.8007801	10.5210521
3.8203820	7.1887189	11.0091009
0.4720472	10.1610161	10.6330633
4.6644664	7.0407041	11.7051705
0.0200020	11.4691469	11.4891489
3.3563356	1.5121512	4.8684868
0.4560456	2.4082408	2.8642864
3.0843084	7.9927993	11.0771077
2.6802680	7.9207921	10.6010601
2.6722672	8.1488149	10.8210821
2.8562856	1.5161516	4.3724372
1.3561356	9.2169217	10.5730573
1.7601760	9.1049105	10.8650865
4.6764676	9.5249525	14.2014201
3.8683868	7.4047405	11.2731273
3.3003300	8.1808181	11.4811481
1.0201020	9.6329633	10.6530653
4.0644064	6.7726773	10.8370837
2.6762676	8.6648665	11.3411341
3.9003900	7.1247125	11.0251025
3.8523852	6.7486749	10.6010601
1.4041404	10.5610561	11.9651965
4.2124212	3.5803580	7.7927793
1.6161616	2.1802180	3.7963796
4.9084908	6.5846585	11.4931493
1.7441744	0.0280028	1.7721772
2.9962996	7.9087909	10.9050905
1.3521352	9.7449745	11.0971097
4.5284528	6.1406141	10.6690669
0.3800380	0.6760676	1.0561056
1.4641464	10.5170517	11.9811981
2.1762176	9.0129013	11.1891189
4.0924092	6.4726473	10.5650565
0.8000800	9.9809981	10.7810781
0.3480348	10.6330633	10.9810981
0.5120512	10.9730973	11.4851485
4.4324432	7.3127313	11.7451745
4.5084508	6.3526353	10.8610861
1.5241524	9.2969297	10.8210821
1.8481848	9.4649465	11.3131313
2.2762276	8.5328533	10.8090809
0.9040904	10.0410041	10.9450945
2.9082908	7.6807681	10.5890589
1.1761176	9.6249625	10.8010801
1.3041304	9.2969297	10.6010601
2.9922992	7.9727973	10.9650965
3.0163016	1.7681768	4.7844784
4.2204220	6.5006501	10.7210721
1.9121912	9.6449645	11.5571557
1.4121412	9.2289229	10.6410641
3.2323232	7.7327733	10.9650965
1.8841884	0.6480648	2.5322532
0.3640364	0.6600660	1.0241024
2.7442744	7.8367837	10.5810581
1.2961296	9.7209721	11.0171017
1.0641064	9.6889689	10.7530753
1.8921892	8.8848885	10.7770777
1.3041304	9.3089309	10.6130613
3.5323532	0.9280928	4.4604460
0.9480948	9.8449845	10.7930793
3.6403640	7.7647765	11.4051405
3.7763776	0.4520452	4.2284228
2.9562956	0.8280828	3.7843784
0.6520652	10.1890189	10.8410841
1.7201720	9.0129013	10.7330733
4.9124912	6.0566057	10.9690969
3.2083208	7.6527653	10.8610861
0.1400140	10.7410741	10.8810881
2.7682768	8.1688169	10.9370937
2.1882188	8.8528853	11.0411041
2.5482548	8.8488849	11.3971397
2.2322232	8.3688369	10.6010601
0.7960796	9.8689869	10.6650665
1.8001800	8.9328933	10.7330733
4.2964296	6.2766277	10.5730573
2.5362536	8.7448745	11.2811281
1.8841884	9.0969097	10.9810981
2.4642464	8.6288629	11.0931093
3.4083408	7.5127513	10.9210921
3.7043704	7.0167017	10.7210721
0.5200520	10.1530153	10.6730673
4.9124912	5.7045705	10.6170617
2.4922492	8.7728773	11.2651265
0.7280728	9.8129813	10.5410541
3.5723572	7.8447845	11.4171417
0.6160616	10.7130713	11.3291329
1.7001700	9.7289729	11.4291429
4.0884088	6.7366737	10.8250825
3.0003000	8.6408641	11.6411641
2.6002600	8.0088009	10.6090609
3.3203320	7.3047305	10.6250625
1.7881788	9.0529053	10.8410841
1.6401640	10.2290229	11.8691869
4.5764576	6.2566257	10.8330833
4.1284128	6.7926793	10.9210921
1.0921092	9.9169917	11.0091009
2.9962996	7.8887889	10.8850885
3.3043304	7.2527253	10.5570557
2.0202020	8.8728873	10.8930893
2.5922592	8.6648665	11.2571257
0.1280128	3.9403940	4.0684068
2.3842384	8.4568457	10.8410841
3.5723572	8.1688169	11.7411741
2.2202220	8.3848385	10.6050605
0.8600860	10.2570257	11.1171117
2.4162416	9.2209221	11.6371637
2.8162816	8.1728173	10.9890989
4.8084808	5.6965697	10.5050505
4.6364636	6.3326333	10.9690969
4.3844384	6.4846485	10.8690869
0.3040304	10.4330433	10.7370737
2.0482048	8.4728473	10.5210521
1.1401140	9.6969697	10.8370837
2.2642264	10.3730373	12.6372637
4.1484148	6.6246625	10.7730773
0.6600660	2.2842284	2.9442944
2.8922892	8.2248225	11.1171117
0.6080608	10.5730573	11.1811181
2.4722472	8.2648265	10.7370737
2.4762476	8.4128413	10.8890889
0.9880988	9.8929893	10.8810881
3.9323932	7.0167017	10.9490949
4.4844484	6.7766777	11.2611261
2.1002100	12.5692569	14.6694669
0.4520452	11.1051105	11.5571557
1.4521452	6.4486449	7.9007901
4.3004300	6.4366437	10.7370737
3.5003500	7.9727973	11.4731473
2.0682068	8.9328933	11.0011001
4.7804780	6.3366337	11.1171117
1.2121212	10.1490149	11.3611361
1.6921692	9.3689369	11.0611061
1.8641864	10.1370137	12.0012001
3.0603060	7.5967597	10.6570657
0.2400240	11.3651365	11.6051605
3.6323632	7.5927593	11.2251225
4.7244724	6.3886389	11.1131113
1.7441744	9.2769277	11.0211021
1.2321232	9.3169317	10.5490549
2.6482648	8.0648065	10.7130713
3.0923092	7.4527453	10.5450545
4.0004000	6.9086909	10.9090909
2.7362736	7.9087909	10.6450645
4.1684168	6.7726773	10.9410941
0.8840884	10.2530253	11.1371137
1.2361236	2.3002300	3.5363536
4.4324432	6.3606361	10.7930793
4.0524052	7.3247325	11.3771377
4.1804180	6.8566857	11.0371037
1.7081708	8.9728973	10.6810681
4.9204920	5.6205621	10.5410541
3.4323432	0.2600260	3.6923692
3.7483748	7.1007101	10.8490849
1.1961196	3.6723672	4.8684868
2.3322332	9.5089509	11.8411841
2.1522152	8.5648565	10.7170717
0.9480948	2.5242524	3.4723472
3.7323732	6.8406841	10.5730573
4.6324632	6.0886089	10.7210721
2.3162316	8.3128313	10.6290629
1.2521252	10.0570057	11.3091309
0.3800380	11.1091109	11.4891489
3.0683068	7.5567557	10.6250625
3.4923492	7.5247525	11.0171017
4.6404640	6.4286429	11.0691069
1.7321732	9.0249025	10.7570757
2.7482748	1.4401440	4.1884188
1.2241224	9.2889289	10.5130513
2.8882888	7.6687669	10.5570557
4.1844184	6.8646865	11.0491049
2.3442344	8.7408741	11.0851085
4.0124012	6.9966997	11.0091009
1.9041904	8.8288829	10.7330733
3.0723072	8.6728673	11.7451745
3.7243724	6.7846785	10.5090509
3.9923992	6.8166817	10.8090809
0.5080508	10.8250825	11.3331333
2.6802680	8.0408041	10.7210721
1.3201320	9.6729673	10.9930993
4.3604360	6.2326233	10.5930593
4.6724672	7.0447045	11.7171717
1.6401640	9.3089309	10.9490949
3.9683968	7.0247025	10.9930993
2.1562156	9.5369537	11.6931693
4.4804480	6.4566457	10.9370937
4.2884288	6.4766477	10.7650765
2.7642764	0.4440444	3.2083208
4.4884488	6.3806381	10.8690869
2.0562056	8.4928493	10.5490549
4.0244024	7.2327233	11.2571257
4.5964596	6.3486349	10.9450945
3.2483248	7.2967297	10.5450545
3.9483948	7.2087209	11.1571157
1.4081408	6.8246825	8.2328233
4.5284528	6.2446245	10.7730773
4.8124812	5.8365837	10.6490649
2.6322632	8.2248225	10.8570857
0.9040904	0.5680568	1.4721472
2.1842184	8.8008801	10.9850985
4.0324032	6.5046505	10.5370537
1.1361136	9.7089709	10.8450845
2.9202920	7.9967997	10.9170917
2.9002900	8.7168717	11.6171617
2.6242624	8.3808381	11.0051005
0.7600760	9.7489749	10.5090509
1.2361236	9.5409541	10.7770777
0.2080208	10.7850785	10.9930993
3.4283428	7.7967797	11.2251225
0.4560456	0.4480448	0.9040904
0.3120312	10.8890889	11.2011201
0.6720672	1.9161916	2.5882588
2.2842284	8.2288229	10.5130513
4.1004100	7.1047105	11.2051205
0.3480348	11.3011301	11.6491649
0.1560156	10.5730573	10.7290729
0.6440644	1.1241124	1.7681768
3.3523352	7.4207421	10.7730773
1.8321832	9.0969097	10.9290929
0.4160416	2.0482048	2.4642464
3.6483648	7.2487249	10.8970897
1.1481148	1.6041604	2.7522752
2.7082708	0.2760276	2.9842984
3.8043804	8.2048205	12.0092009
3.9643964	6.6686669	10.6330633
4.2044204	8.0688069	12.2732273
2.8482848	8.9208921	11.7691769
4.8884888	5.8165817	10.7050705
3.1043104	7.7607761	10.8650865
2.7322732	5.2405241	7.9727973
4.3124312	3.4563456	7.7687769
0.2200220	4.1844184	4.4044404
2.3642364	8.7408741	11.1051105
1.2121212	0.1240124	1.3361336
0.0040004	1.6001600	1.6041604
4.3444344	6.6086609	10.9530953
0.5960596	9.9849985	10.5810581
1.5881588	9.2569257	10.8450845
4.5324532	7.5847585	12.1172117
0.5800580	9.9289929	10.5090509
1.3481348	10.8010801	12.1492149
1.8481848	6.0446045	7.8927893
4.0684068	6.8686869	10.9370937
3.4723472	7.0407041	10.5130513
2.9562956	7.5527553	10.5090509
0.2640264	10.5850585	10.8490849
1.2561256	0.0240024	1.2801280
3.5003500	7.8127813	11.3131313
4.1684168	6.4646465	10.6330633
3.3083308	7.4847485	10.7930793
0.6440644	9.8929893	10.5370537
0.3000300	10.2570257	10.5570557
0.3280328	3.3123312	3.6403640
0.9480948	9.5649565	10.5130513
4.5204520	5.9845985	10.5050505
3.2163216	7.4327433	10.6490649
2.4322432	5.5565557	7.9887989
1.8241824	9.2249225	11.0491049
0.9240924	9.7929793	10.7170717
0.8320832	7.2167217	8.0488049
3.6083608	7.4167417	11.0251025
4.3604360	6.3486349	10.7090709
2.6322632	8.6368637	11.2691269
2.4042404	9.0769077	11.4811481
3.9643964	6.7326733	10.6970697
1.1601160	10.0050005	11.1651165
1.1721172	1.9161916	3.0883088
3.9243924	6.8046805	10.7290729
1.2321232	3.0763076	4.3084308
2.0242024	8.9808981	11.0051005
2.4322432	8.1368137	10.5690569
3.9443944	4.1364136	8.0808081
4.0004000	7.0207021	11.0211021
1.4481448	9.1849185	10.6330633
2.1122112	2.5002500	4.6124612
4.3964396	6.5326533	10.9290929
3.2483248	7.4447445	10.6930693
4.6444644	6.0646065	10.7090709
4.1004100	6.4166417	10.5170517
3.7523752	7.4407441	11.1931193
4.1044104	6.6006601	10.7050705
3.6523652	7.0047005	10.6570657
4.6764676	6.6166617	11.2931293
0.1920192	3.6043604	3.7963796
1.4841484	9.4769477	10.9610961
0.6160616	1.9281928	2.5442544
4.5804580	5.9965997	10.5770577
3.1203120	7.7047705	10.8250825
2.3842384	8.7528753	11.1371137
2.6682668	1.3321332	4.0004000
2.5602560	10.9050905	13.4653465
3.4923492	7.0487049	10.5410541
0.2600260	10.8530853	11.1131113
0.7160716	10.7130713	11.4291429
1.9401940	1.0761076	3.0163016
2.8442844	7.7887789	10.6330633
1.6081608	0.0600060	1.6681668
3.8923892	6.6286629	10.5210521
0.4880488	10.7090709	11.1971197
4.9644964	7.1967197	12.1612161
2.9562956	2.5002500	5.4565457
2.8882888	8.2168217	11.1051105
0.2080208	7.5647565	7.7727773
4.5564556	6.0126013	10.5690569
3.3923392	8.1528153	11.5451545
1.5881588	9.5289529	11.1171117
1.1521152	1.2761276	2.4282428
2.6642664	8.1048105	10.7690769
1.9321932	1.8881888	3.8203820
0.5800580	10.1890189	10.7690769
4.1084108	6.8366837	10.9450945
1.1041104	10.1930193	11.2971297
1.5561556	9.2289229	10.7850785
1.9641964	10.0450045	12.0092009
4.5284528	6.2366237	10.7650765
1.0641064	10.1930193	11.2571257
1.1001100	1.8721872	2.9722972
2.0762076	8.6528653	10.7290729
0.5960596	9.9689969	10.5650565
0.9120912	1.3241324	2.2362236
2.3442344	8.1568157	10.5010501
0.4880488	4.3164316	4.8044804
4.3044304	6.3406341	10.6450645
2.0642064	9.0009001	11.0651065
2.8682868	7.8847885	10.7530753
4.2524252	6.8126813	11.0651065
4.9604960	6.0846085	11.0451045
4.3884388	6.3126313	10.7010701
2.9362936	8.2568257	11.1931193
1.8321832	9.1809181	11.0131013
0.3280328	10.9770977	11.3051305
0.5880588	7.6247625	8.2128213
4.0764076	6.4566457	10.5330533
1.4561456	9.5929593	11.0491049
4.1084108	6.5406541	10.6490649
3.9243924	6.8326833	10.7570757
1.5481548	8.9688969	10.5170517
3.6203620	7.0847085	10.7050705
4.7124712	5.9125913	10.6250625
0.1560156	0.3200320	0.4760476
2.6682668	8.1928193	10.8610861
2.3162316	8.9688969	11.2851285
3.5683568	7.4167417	10.9850985
0.5680568	10.2170217	10.7850785
1.8641864	2.1562156	4.0204020
4.1524152	6.4406441	10.5930593
2.0762076	8.6488649	10.7250725
0.1760176	10.7010701	10.8770877
1.0401040	9.7729773	10.8130813
1.0481048	9.6129613	10.6610661
3.0363036	1.1521152	4.1884188
0.5480548	10.0170017	10.5650565
3.4683468	7.4127413	10.8810881
0.8600860	7.3407341	8.2008201
2.0722072	9.2569257	11.3291329
0.3600360	11.1011101	11.4611461
3.5843584	7.2807281	10.8650865
3.4363436	7.5327533	10.9690969
1.3801380	2.5362536	3.9163916
0.6680668	10.0370037	10.7050705
0.0920092	11.7331733	11.8251825
2.9522952	7.7087709	10.6610661
4.4004400	6.9206921	11.3211321
3.5603560	7.2047205	10.7650765
2.0122012	8.8888889	10.9010901
0.0040004	10.7370737	10.7410741
3.4483448	7.2887289	10.7370737
4.2084208	6.9526953	11.1611161
2.6922692	7.8447845	10.5370537
3.9803980	8.2608261	12.2412241
1.6121612	10.0210021	11.6331633
4.5844584	6.0126013	10.5970597
2.3362336	8.7528753	11.0891089
1.4961496	9.9529953	11.4491449
4.0204020	6.8286829	10.8490849
1.7281728	9.2729273	11.0011001
4.0404040	7.2407241	11.2811281
1.5481548	8.9568957	10.5050505
4.7644764	5.9445945	10.7090709
3.6883688	7.2127213	10.9010901
3.3883388	7.1167117	10.5050505
4.7084708	6.4766477	11.1851185
3.6323632	7.5167517	11.1491149
4.8884888	5.6605661	10.5490549
0.5960596	0.7840784	1.3801380
3.9723972	6.7006701	10.6730673
3.3483348	7.4527453	10.8010801
3.0443044	2.3882388	5.4325433
4.5244524	7.6087609	12.1332133
0.6040604	9.9489949	10.5530553
0.0760076	10.5170517	10.5930593
4.5804580	6.0606061	10.6410641
3.6643664	8.1928193	11.8571857
2.5682568	8.1648165	10.7330733
2.1322132	9.5929593	11.7251725
2.2922292	8.4048405	10.6970697
0.6280628	9.8929893	10.5210521
3.7283728	6.8366837	10.5650565
3.6723672	8.1488149	11.8211821
2.1242124	2.2802280	4.4044404
4.3284328	1.1561156	5.4845485
3.6643664	7.0887089	10.7530753
4.3804380	6.4726473	10.8530853
3.6683668	7.4887489	11.1571157
0.5040504	11.8731873	12.3772377
2.1842184	2.0562056	4.2404240
0.3800380	11.1651165	11.5451545
2.9282928	7.6687669	10.5970597
1.9601960	2.5722572	4.5324532
3.5963596	6.9886989	10.5850585
2.9722972	7.6007601	10.5730573
1.9801980	8.8848885	10.8650865
0.1120112	0.3040304	0.4160416
4.3524352	6.7166717	11.0691069
1.7641764	6.4566457	8.2208221
2.7082708	7.8527853	10.5610561
1.3801380	9.4929493	10.8730873
3.1123112	1.6881688	4.8004800
1.7841784	9.4769477	11.2611261
4.5964596	7.2567257	11.8531853
2.2042204	0.9240924	3.1283128
4.2004200	6.3926393	10.5930593
1.3961396	9.7969797	11.1931193
3.2723272	10.7530753	14.0254025
1.5841584	8.9568957	10.5410541
1.4121412	9.1569157	10.5690569
2.8402840	5.3485349	8.1888189
1.2281228	9.7249725	10.9530953
0.4920492	10.2370237	10.7290729
1.7481748	6.2846285	8.0328033
2.2882288	8.7848785	11.0731073
0.8480848	10.0250025	10.8730873
3.9123912	6.7126713	10.6250625
3.4283428	7.1487149	10.5770577
2.6962696	8.2728273	10.9690969
2.6962696	0.6840684	3.3803380
4.1844184	8.0168017	12.2012201
3.5083508	7.0167017	10.5250525
3.2923292	7.5727573	10.8650865
1.8201820	8.9688969	10.7890789
1.7681768	2.5642564	4.3324332
3.9643964	6.6086609	10.5730573
4.3044304	6.4046405	10.7090709
4.7164716	5.7965797	10.5130513
0.2200220	10.3450345	10.5650565
2.6322632	7.9647965	10.5970597
2.6162616	8.3288329	10.9450945
0.1480148	10.5970597	10.7450745
1.1561156	6.9886989	8.1448145
3.8643864	7.9447945	11.8091809
2.2802280	9.0409041	11.3211321
1.6361636	8.8888889	10.5250525
1.7681768	9.7969797	11.5651565
2.5082508	8.4368437	10.9450945
3.6243624	7.0087009	10.6330633
1.8561856	8.7328733	10.5890589
3.5363536	7.6447645	11.1811181
0.9520952	9.7089709	10.6610661
3.2523252	7.7767777	11.0291029
0.1960196	10.5530553	10.7490749
3.2603260	1.4121412	4.6724672
0.6200620	1.3401340	1.9601960
3.9203920	6.6086609	10.5290529
4.0524052	7.0087009	11.0611061
2.6842684	8.0328033	10.7170717
2.6442644	8.5168517	11.1611161
2.8922892	7.8167817	10.7090709
3.1323132	7.4807481	10.6130613
3.9163916	7.6927693	11.6091609
0.0200020	2.0482048	2.0682068
2.5762576	8.2528253	10.8290829
1.5041504	0.6360636	2.1402140
1.2441244	9.3009301	10.5450545
1.9521952	2.1882188	4.1404140
2.8602860	0.4000400	3.2603260
1.6881688	0.8680868	2.5562556
1.4241424	9.2849285	10.7090709
0.6720672	9.9089909	10.5810581
2.5922592	10.0970097	12.6892689
2.3202320	9.0209021	11.3411341
0.6800680	4.7324732	5.4125413
1.0841084	11.7731773	12.8572857
3.0083008	7.6647665	10.6730673
1.9121912	8.8008801	10.7130713
0.6240624	3.1523152	3.7763776
3.9403940	6.6726673	10.6130613
4.2164216	7.9327933	12.1492149
0.5280528	10.6010601	11.1291129
4.9684968	6.8326833	11.8011801
4.4204420	6.2046205	10.6250625
2.9442944	7.6207621	10.5650565
1.6321632	9.6529653	11.2851285
0.5040504	10.4650465	10.9690969
3.3283328	7.9647965	11.2931293
2.7562756	8.4488449	11.2051205
0.7240724	10.2290229	10.9530953
1.0521052	3.3243324	4.3764376
