#Valores de X 	 AbsorptionProbability
31.3391339	0.0000000
31.3431343	0.0000000
31.3471347	0.0000000
31.3511351	0.0000000
31.3551355	0.0000000
31.3591359	0.0000000
31.3631363	0.0000000
31.3671367	0.0000000
31.3711371	0.0000000
31.3751375	0.0000000
31.3791379	0.0000000
31.3831383	0.0000000
31.3871387	0.0000000
31.3911391	0.0000000
31.3951395	0.0000000
31.3991399	0.0000000
31.4031403	0.0000000
31.4071407	0.0000000
31.4111411	0.0000000
31.4151415	0.0000000
31.4191419	0.0000000
31.4231423	0.0000000
31.4271427	0.0000000
31.4311431	0.0000000
31.4351435	0.0000000
31.4391439	0.0000000
31.4431443	0.0000000
31.4471447	0.0000000
31.4511451	0.0000000
31.4551455	0.0000000
31.4591459	0.0000000
31.4631463	0.0000000
31.4671467	0.0000000
31.4711471	0.0000000
31.4751475	0.0000000
31.4791479	0.0000000
31.4831483	0.0000000
31.4871487	0.0000000
31.4911491	0.0000000
31.4951495	0.0000000
31.4991499	0.0000000
31.5031503	0.0000000
31.5071507	0.0000000
31.5111511	0.0000000
31.5151515	0.0000000
31.5191519	0.0000000
31.5231523	0.0000000
31.5271527	0.0000000
31.5311531	0.0000000
31.5351535	0.0000000
31.5391539	0.0000000
31.5431543	0.0000000
31.5471547	0.0000000
31.5511551	0.0000000
31.5551555	0.0000000
31.5591559	0.0000000
31.5631563	0.0000000
31.5671567	0.0000000
31.5711571	0.0000000
31.5751575	0.0000000
31.5791579	0.0000000
31.5831583	0.0000000
31.5871587	0.0000000
31.5911591	0.0000000
31.5951595	0.0000000
31.5991599	0.0000000
31.6031603	0.0000000
31.6071607	0.0000000
31.6111611	0.0000000
31.6151615	0.0000000
31.6191619	0.0000000
31.6231623	0.0000000
31.6271627	0.0000000
31.6311631	0.0000000
31.6351635	0.0000000
31.6391639	0.0000000
31.6431643	0.0000000
31.6471647	0.0000000
31.6511651	0.0000000
31.6551655	0.0000000
31.6591659	0.0000000
31.6631663	0.0000000
31.6671667	0.0000000
31.6711671	0.0000000
31.6751675	0.0000000
31.6791679	0.0000000
31.6831683	0.0000000
31.6871687	0.0000000
31.6911691	0.0000000
31.6951695	0.0000000
31.6991699	0.0000000
31.7031703	0.0000000
31.7071707	0.0000000
31.7111711	0.0000000
31.7151715	0.0000000
31.7191719	0.0000000
31.7231723	0.0000000
31.7271727	0.0000000
31.7311731	0.0000000
31.7351735	0.0000000
31.7391739	0.0000000
31.7431743	0.0000000
31.7471747	0.0000000
31.7511751	0.0000000
31.7551755	0.0000000
31.7591759	0.0000000
31.7631763	0.0000000
31.7671767	0.0000000
31.7711771	0.0000000
31.7751775	0.0000000
31.7791779	0.0000000
31.7831783	0.0000000
31.7871787	0.0000000
31.7911791	0.0000000
31.7951795	0.0000000
31.7991799	0.0000000
31.8031803	0.0000000
31.8071807	0.0000000
31.8111811	0.0000000
31.8151815	0.0000000
31.8191819	0.0000000
31.8231823	0.0000000
31.8271827	0.0000000
31.8311831	0.0000000
31.8351835	0.0000000
31.8391839	0.0000000
31.8431843	0.0000000
31.8471847	0.0000000
31.8511851	0.0000000
31.8551855	0.0000000
31.8591859	0.0000000
31.8631863	0.0000000
31.8671867	0.0000000
31.8711871	0.0000000
31.8751875	0.0000000
31.8791879	0.0000000
31.8831883	0.0000000
31.8871887	0.0000000
31.8911891	0.0000000
31.8951895	0.0000000
31.8991899	0.0000000
31.9031903	0.0000000
31.9071907	0.0000000
31.9111911	0.0000000
31.9151915	0.0000000
31.9191919	0.0000000
31.9231923	0.0000000
31.9271927	0.0000000
31.9311931	0.0000000
31.9351935	0.0000000
31.9391939	0.0000000
31.9431943	0.0000000
31.9471947	0.0000000
31.9511951	0.0000000
31.9551955	0.0000000
31.9591959	0.0000000
31.9631963	0.0000000
31.9671967	0.0000000
31.9711971	0.0000000
31.9751975	0.0000000
31.9791979	0.0000000
31.9831983	0.0000000
31.9871987	0.0000000
31.9911991	0.0000000
31.9951995	0.0000000
31.9991999	0.0000000
32.0032003	0.0000000
32.0072007	0.0000000
32.0112011	0.0000000
32.0152015	0.0000000
32.0192019	0.0000000
32.0232023	0.0000000
32.0272027	0.0000000
32.0312031	0.0000000
32.0352035	0.0000000
32.0392039	0.0000000
32.0432043	0.0000000
32.0472047	0.0000000
32.0512051	0.0000000
32.0552055	0.0000000
32.0592059	0.0000000
32.0632063	0.0000000
32.0672067	0.0000000
32.0712071	0.0000000
32.0752075	0.0000000
32.0792079	0.0000000
32.0832083	0.0000000
32.0872087	0.0000000
32.0912091	0.0000000
32.0952095	0.0000000
32.0992099	0.0000000
32.1032103	0.0000000
32.1072107	0.0000000
32.1112111	0.0000000
32.1152115	0.0000000
32.1192119	0.0000000
32.1232123	0.0000000
32.1272127	0.0000000
32.1312131	0.0000000
32.1352135	0.0000000
32.1392139	0.0000000
32.1432143	0.0000000
32.1472147	0.0000000
32.1512151	0.0000000
32.1552155	0.0000000
32.1592159	0.0000000
32.1632163	0.0000000
32.1672167	0.0000000
32.1712171	0.0000000
32.1752175	0.0000000
32.1792179	0.0000000
32.1832183	0.0000000
32.1872187	0.0000000
32.1912191	0.0000000
32.1952195	0.0000000
32.1992199	0.0000000
32.2032203	0.0000000
32.2072207	0.0000000
32.2112211	0.0000000
32.2152215	0.0000000
32.2192219	0.0000000
32.2232223	0.0000000
32.2272227	0.0000000
32.2312231	0.0000000
32.2352235	0.0000000
32.2392239	0.0000000
32.2432243	0.0000000
32.2472247	0.0000000
32.2512251	0.0000000
32.2552255	0.0000000
32.2592259	0.0000000
32.2632263	0.0000000
32.2672267	0.0000000
32.2712271	0.0000000
32.2752275	0.0000000
32.2792279	0.0000000
32.2832283	0.0000000
32.2872287	0.0000000
32.2912291	0.0000000
32.2952295	0.0000000
32.2992299	0.0000000
32.3032303	0.0000000
32.3072307	0.0000000
32.3112311	0.0000000
32.3152315	0.0000000
32.3192319	0.0000000
32.3232323	0.0000000
32.3272327	0.0000000
32.3312331	0.0000000
32.3352335	0.0000000
32.3392339	0.0000000
32.3432343	0.0000000
32.3472347	0.0000000
32.3512351	0.0000000
32.3552355	0.0000000
32.3592359	0.0000000
32.3632363	0.0000000
32.3672367	0.0000000
32.3712371	0.0000000
32.3752375	0.0000000
32.3792379	0.0000000
32.3832383	0.0000000
32.3872387	0.0000000
32.3912391	0.0000000
32.3952395	0.0000000
32.3992399	0.0000000
32.4032403	0.0000000
32.4072407	0.0000000
32.4112411	0.0000000
32.4152415	0.0000000
32.4192419	0.0000000
32.4232423	0.0000000
32.4272427	0.0000000
32.4312431	0.0000000
32.4352435	0.0000000
32.4392439	0.0000000
32.4432443	0.0000000
32.4472447	0.0000000
32.4512451	0.0000000
32.4552455	0.0000000
32.4592459	0.0000000
32.4632463	0.0000000
32.4672467	0.0000000
32.4712471	0.0000000
32.4752475	0.0000000
32.4792479	0.0000000
32.4832483	0.0000000
32.4872487	0.0000000
32.4912491	0.0000000
32.4952495	0.0000000
32.4992499	0.0000000
32.5032503	0.0000000
32.5072507	0.0000000
32.5112511	0.0000000
32.5152515	0.0000000
32.5192519	0.0000000
32.5232523	0.0000000
32.5272527	0.0000000
32.5312531	0.0000000
32.5352535	0.0000000
32.5392539	0.0000000
32.5432543	0.0000000
32.5472547	0.0000000
32.5512551	0.0000000
32.5552555	0.0000000
32.5592559	0.0000000
32.5632563	0.0000000
32.5672567	0.0000000
32.5712571	0.0000000
32.5752575	0.0000000
32.5792579	0.0000000
32.5832583	0.0000000
32.5872587	0.0000000
32.5912591	0.0000000
32.5952595	0.0000000
32.5992599	0.0000000
32.6032603	0.0000000
32.6072607	0.0000000
32.6112611	0.0000000
32.6152615	0.0000000
32.6192619	0.0000000
32.6232623	0.0000000
32.6272627	0.0000000
32.6312631	0.0000000
32.6352635	0.0000000
32.6392639	0.0000000
32.6432643	0.0000000
32.6472647	0.0000000
32.6512651	0.0000000
32.6552655	0.0000000
32.6592659	0.0000000
32.6632663	0.0000000
32.6672667	0.0000000
32.6712671	0.0000000
32.6752675	0.0000000
32.6792679	0.0000000
32.6832683	0.0000000
32.6872687	0.0000000
32.6912691	0.0000000
32.6952695	0.0000000
32.6992699	0.0000000
32.7032703	0.0000000
32.7072707	0.0000000
32.7112711	0.0000000
32.7152715	0.0000000
32.7192719	0.0000000
32.7232723	0.0000000
32.7272727	0.0000000
32.7312731	0.0000000
32.7352735	0.0000000
32.7392739	0.0000000
32.7432743	0.0000000
32.7472747	0.0000000
32.7512751	0.0000000
32.7552755	0.0000000
32.7592759	0.0000000
32.7632763	0.0000000
32.7672767	0.0000000
32.7712771	0.0000000
32.7752775	0.0000000
32.7792779	0.0000000
32.7832783	0.0000000
32.7872787	0.0000000
32.7912791	0.0000000
32.7952795	0.0000000
32.7992799	0.0000000
32.8032803	0.0000000
32.8072807	0.0000000
32.8112811	0.0000000
32.8152815	0.0000000
32.8192819	0.0000000
32.8232823	0.0000000
32.8272827	0.0000000
32.8312831	0.0000000
32.8352835	0.0000000
32.8392839	0.0000000
32.8432843	0.0000000
32.8472847	0.0000000
32.8512851	0.0000000
32.8552855	0.0000000
32.8592859	0.0000000
32.8632863	0.0000000
32.8672867	0.0000000
32.8712871	0.0000000
32.8752875	0.0000000
32.8792879	0.0000000
32.8832883	0.0000000
32.8872887	0.0000000
32.8912891	0.0000000
32.8952895	0.0000000
32.8992899	0.0000000
32.9032903	0.0000000
32.9072907	0.0000000
32.9112911	0.0000000
32.9152915	0.0000000
32.9192919	0.0000000
32.9232923	0.0000000
32.9272927	0.0000000
32.9312931	0.0000000
32.9352935	0.0000000
32.9392939	0.0000000
32.9432943	0.0000000
32.9472947	0.0000000
32.9512951	0.0000000
32.9552955	0.0000000
32.9592959	0.0000000
32.9632963	0.0000000
32.9672967	0.0000000
32.9712971	0.0000000
32.9752975	0.0000000
32.9792979	0.0000000
32.9832983	0.0000000
32.9872987	0.0000000
32.9912991	0.0000000
32.9952995	0.0000000
32.9992999	0.0000000
33.0033003	0.0000000
33.0073007	0.0000000
33.0113011	0.0000000
33.0153015	0.0000000
33.0193019	0.0000000
33.0233023	0.0000000
33.0273027	0.0000000
33.0313031	0.0000000
33.0353035	0.0000000
33.0393039	0.0000000
33.0433043	0.0000000
33.0473047	0.0000000
33.0513051	0.0000000
33.0553055	0.0000000
33.0593059	0.0000000
33.0633063	0.0000000
33.0673067	0.0000000
33.0713071	0.0000000
33.0753075	0.0000000
33.0793079	0.0000000
33.0833083	0.0000000
33.0873087	0.0000000
33.0913091	0.0000000
33.0953095	0.0000000
33.0993099	0.0000000
33.1033103	0.0000000
33.1073107	0.0000000
33.1113111	0.0000000
33.1153115	0.0000000
33.1193119	0.0000000
33.1233123	0.0000000
33.1273127	0.0000000
33.1313131	0.0000000
33.1353135	0.0000000
33.1393139	0.0000000
33.1433143	0.0000000
33.1473147	0.0000000
33.1513151	0.0000000
33.1553155	0.0000000
33.1593159	0.0000000
33.1633163	0.0000000
33.1673167	0.0000000
33.1713171	0.0000000
33.1753175	0.0000000
33.1793179	0.0000000
33.1833183	0.0000000
33.1873187	0.0000000
33.1913191	0.0000000
33.1953195	0.0000000
33.1993199	0.0000000
33.2033203	0.0000000
33.2073207	0.0000000
33.2113211	0.0000000
33.2153215	0.0000000
33.2193219	0.0000000
33.2233223	0.0000000
33.2273227	0.0000000
33.2313231	0.0000000
33.2353235	0.0000000
33.2393239	0.0000000
33.2433243	0.0000000
33.2473247	0.0000000
33.2513251	0.0000000
33.2553255	0.0000000
33.2593259	0.0000000
33.2633263	0.0000000
33.2673267	0.0000000
33.2713271	0.0000000
33.2753275	0.0000000
33.2793279	0.0000000
33.2833283	0.0000000
33.2873287	0.0000000
33.2913291	0.0000000
33.2953295	0.0000000
33.2993299	0.0000000
33.3033303	0.0000000
33.3073307	0.0000000
33.3113311	0.0000000
33.3153315	0.0000000
33.3193319	0.0000000
33.3233323	0.0000000
33.3273327	0.0000000
33.3313331	0.0000000
33.3353335	0.0000000
33.3393339	0.0000000
33.3433343	0.0000000
33.3473347	0.0000000
33.3513351	0.0000000
33.3553355	0.0000000
33.3593359	0.0000000
33.3633363	0.0000000
33.3673367	0.0000000
33.3713371	0.0000000
33.3753375	0.0000000
33.3793379	0.0000000
33.3833383	0.0000000
33.3873387	0.0000000
33.3913391	0.0000000
33.3953395	0.0000000
33.3993399	0.0000000
33.4033403	0.0000000
33.4073407	0.0000000
33.4113411	0.0000000
33.4153415	0.0000000
33.4193419	0.0000000
33.4233423	0.0000000
33.4273427	0.0000000
33.4313431	0.0000000
33.4353435	0.0000000
33.4393439	0.0000000
33.4433443	0.0000000
33.4473447	0.0000000
33.4513451	0.0000000
33.4553455	0.0000000
33.4593459	0.0000000
33.4633463	0.0000000
33.4673467	0.0000000
33.4713471	0.0000000
33.4753475	0.0000000
33.4793479	0.0000000
33.4833483	0.0000000
33.4873487	0.0000000
33.4913491	0.0000000
33.4953495	0.0000000
33.4993499	0.0000000
33.5033503	0.0000000
33.5073507	0.0000000
33.5113511	0.0000000
33.5153515	0.0000000
33.5193519	0.0000000
33.5233523	0.0000000
33.5273527	0.0000000
33.5313531	0.0000000
33.5353535	0.0000000
33.5393539	0.0000000
33.5433543	0.0000000
33.5473547	0.0000000
33.5513551	0.0000000
33.5553555	0.0000000
33.5593559	0.0000000
33.5633563	0.0000000
33.5673567	0.0000000
33.5713571	0.0000000
33.5753575	0.0000000
33.5793579	0.0000000
33.5833583	0.0000000
33.5873587	0.0000000
33.5913591	0.0000000
33.5953595	0.0000000
33.5993599	0.0000000
33.6033603	0.0000000
33.6073607	0.0000000
33.6113611	0.0000000
33.6153615	0.0000000
33.6193619	0.0000000
33.6233623	0.0000000
33.6273627	0.0000000
33.6313631	0.0000000
33.6353635	0.0000000
33.6393639	0.0000000
33.6433643	0.0000000
33.6473647	0.0000000
33.6513651	0.0000000
33.6553655	0.0000000
33.6593659	0.0000000
33.6633663	0.0000000
33.6673667	0.0000000
33.6713671	0.0000000
33.6753675	0.0000000
33.6793679	0.0000000
33.6833683	0.0000000
33.6873687	0.0000000
33.6913691	0.0000000
33.6953695	0.0000000
33.6993699	0.0000000
33.7033703	0.0000000
33.7073707	0.0000000
33.7113711	0.0000000
33.7153715	0.0000000
33.7193719	0.0000000
33.7233723	0.0000000
33.7273727	0.0000000
33.7313731	0.0000000
33.7353735	0.0000000
33.7393739	0.0000000
33.7433743	0.0000000
33.7473747	0.0000000
33.7513751	0.0000000
33.7553755	0.0000000
33.7593759	0.0000000
33.7633763	0.0000000
33.7673767	0.0000000
33.7713771	0.0000000
33.7753775	0.0000000
33.7793779	0.0000000
33.7833783	0.0000000
33.7873787	0.0000000
33.7913791	0.0000000
33.7953795	0.0000000
33.7993799	0.0000000
33.8033803	0.0000000
33.8073807	0.0000000
33.8113811	0.0000000
33.8153815	0.0000000
33.8193819	0.0000000
33.8233823	0.0000000
33.8273827	0.0000000
33.8313831	0.0000000
33.8353835	0.0000000
33.8393839	0.0000000
33.8433843	0.0000000
33.8473847	0.0000000
33.8513851	0.0000000
33.8553855	0.0000000
33.8593859	0.0000000
33.8633863	0.0000000
33.8673867	0.0000000
33.8713871	0.0000000
33.8753875	0.0000000
33.8793879	0.0000000
33.8833883	0.0000000
33.8873887	0.0000000
33.8913891	0.0000000
33.8953895	0.0000000
33.8993899	0.0000000
33.9033903	0.0000000
33.9073907	0.0000000
33.9113911	0.0000000
33.9153915	0.0000000
33.9193919	0.0000000
33.9233923	0.0000000
33.9273927	0.0000000
33.9313931	0.0000000
33.9353935	0.0000000
33.9393939	0.0000000
33.9433943	0.0000000
33.9473947	0.0000000
33.9513951	0.0000000
33.9553955	0.0000000
33.9593959	0.0000000
33.9633963	0.0000000
33.9673967	0.0000000
33.9713971	0.0000000
33.9753975	0.0000000
33.9793979	0.0000000
33.9833983	0.0000000
33.9873987	0.0000000
33.9913991	0.0000000
33.9953995	0.0000000
33.9993999	0.0000000
34.0034003	0.0000000
34.0074007	0.0000000
34.0114011	0.0000000
34.0154015	0.0000000
34.0194019	0.0000000
34.0234023	0.0000000
34.0274027	0.0000000
34.0314031	0.0000000
34.0354035	0.0000000
34.0394039	0.0000000
34.0434043	0.0000000
34.0474047	0.0000000
34.0514051	0.0000000
34.0554055	0.0000000
34.0594059	0.0000000
34.0634063	0.0000000
34.0674067	0.0000000
34.0714071	0.0000000
34.0754075	0.0000000
34.0794079	0.0000000
34.0834083	0.0000000
34.0874087	0.0000000
34.0914091	0.0000000
34.0954095	0.0000000
34.0994099	0.0000000
34.1034103	0.0000000
34.1074107	0.0000000
34.1114111	0.0000000
34.1154115	0.0000000
34.1194119	0.0000000
34.1234123	0.0000000
34.1274127	0.0000000
34.1314131	0.0000000
34.1354135	0.0000000
34.1394139	0.0000000
34.1434143	0.0000000
34.1474147	0.0000000
34.1514151	0.0000000
34.1554155	0.0000000
34.1594159	0.0000000
34.1634163	0.0000000
34.1674167	0.0000000
34.1714171	0.0000000
34.1754175	0.0000000
34.1794179	0.0000000
34.1834183	0.0000000
34.1874187	0.0000000
34.1914191	0.0000000
34.1954195	0.0000000
34.1994199	0.0000000
34.2034203	0.0000000
34.2074207	0.0000000
34.2114211	0.0000000
34.2154215	0.0000000
34.2194219	0.0000000
34.2234223	0.0000000
34.2274227	0.0000000
34.2314231	0.0000000
34.2354235	0.0000000
34.2394239	0.0000000
34.2434243	0.0000000
34.2474247	0.0000000
34.2514251	0.0000000
34.2554255	0.0000000
34.2594259	0.0000000
34.2634263	0.0000000
34.2674267	0.0000000
34.2714271	0.0000000
34.2754275	0.0000000
34.2794279	0.0000000
34.2834283	0.0000000
34.2874287	0.0000000
34.2914291	0.0000000
34.2954295	0.0000000
34.2994299	0.0000000
34.3034303	0.0000000
34.3074307	0.0000000
34.3114311	0.0000000
34.3154315	0.0000000
34.3194319	0.0000000
34.3234323	0.0000000
34.3274327	0.0000000
34.3314331	0.0000000
34.3354335	0.0000000
34.3394339	0.0000000
34.3434343	0.0000000
34.3474347	0.0000000
34.3514351	0.0000000
34.3554355	0.0000000
34.3594359	0.0000000
34.3634363	0.0000000
34.3674367	0.0000000
34.3714371	0.0000000
34.3754375	0.0000000
34.3794379	0.0000000
34.3834383	0.0000000
34.3874387	0.0000000
34.3914391	0.0000000
34.3954395	0.0000000
34.3994399	0.0000000
34.4034403	0.0000000
34.4074407	0.0000000
34.4114411	0.0000000
34.4154415	0.0000000
34.4194419	0.0000000
34.4234423	0.0000000
34.4274427	0.0000000
34.4314431	0.0000000
34.4354435	0.0000000
34.4394439	0.0000000
34.4434443	0.0000000
34.4474447	0.0000000
34.4514451	0.0000000
34.4554455	0.0000000
34.4594459	0.0000000
34.4634463	0.0000000
34.4674467	0.0000000
34.4714471	0.0000000
34.4754475	0.0000000
34.4794479	0.0000000
34.4834483	0.0000000
34.4874487	0.0000000
34.4914491	0.0000000
34.4954495	0.0000000
34.4994499	0.0000000
34.5034503	0.0000000
34.5074507	0.0000000
34.5114511	0.0000000
34.5154515	0.0000000
34.5194519	0.0000000
34.5234523	0.0000000
34.5274527	0.0000000
34.5314531	0.0000000
34.5354535	0.0000000
34.5394539	0.0000000
34.5434543	0.0000000
34.5474547	0.0000000
34.5514551	0.0000000
34.5554555	0.0000000
34.5594559	0.0000000
34.5634563	0.0000000
34.5674567	0.0000000
34.5714571	0.0000000
34.5754575	0.0000000
34.5794579	0.0000000
34.5834583	0.0000000
34.5874587	0.0000000
34.5914591	0.0000000
34.5954595	0.0000000
34.5994599	0.0000000
34.6034603	0.0000000
34.6074607	0.0000000
34.6114611	0.0000000
34.6154615	0.0000000
34.6194619	0.0000000
34.6234623	0.0000000
34.6274627	0.0000000
34.6314631	0.0000000
34.6354635	0.0000000
34.6394639	0.0000000
34.6434643	0.0000000
34.6474647	0.0000000
34.6514651	0.0000000
34.6554655	0.0000000
34.6594659	0.0000000
34.6634663	0.0000000
34.6674667	0.0000000
34.6714671	0.0000000
34.6754675	0.0000000
34.6794679	0.0000000
34.6834683	0.0000000
34.6874687	0.0000000
34.6914691	0.0000000
34.6954695	0.0000000
34.6994699	0.0000000
34.7034703	0.0000000
34.7074707	0.0000000
34.7114711	0.0000000
34.7154715	0.0000000
34.7194719	0.0000000
34.7234723	0.0000000
34.7274727	0.0000000
34.7314731	0.0000000
34.7354735	0.0000000
34.7394739	0.0000000
34.7434743	0.0000000
34.7474747	0.0000000
34.7514751	0.0000000
34.7554755	0.0000000
34.7594759	0.0000000
34.7634763	0.0000000
34.7674767	0.0000000
34.7714771	0.0000000
34.7754775	0.0000000
34.7794779	0.0000000
34.7834783	0.0000000
34.7874787	0.0000000
34.7914791	0.0000000
34.7954795	0.0000000
34.7994799	0.0000000
34.8034803	0.0000000
34.8074807	0.0000000
34.8114811	0.0000000
34.8154815	0.0000000
34.8194819	0.0000000
34.8234823	0.0000000
34.8274827	0.0000000
34.8314831	0.0000000
34.8354835	0.0000000
34.8394839	0.0000000
34.8434843	0.0000000
34.8474847	0.0000000
34.8514851	0.0000000
34.8554855	0.0000000
34.8594859	0.0000000
34.8634863	0.0000000
34.8674867	0.0000000
34.8714871	0.0000000
34.8754875	0.0000000
34.8794879	0.0000000
34.8834883	0.0000000
34.8874887	0.0000000
34.8914891	0.0000000
34.8954895	0.0000000
34.8994899	0.0000000
34.9034903	0.0000000
34.9074907	0.0000000
34.9114911	0.0000000
34.9154915	0.0000000
34.9194919	0.0000000
34.9234923	0.0000000
34.9274927	0.0000000
34.9314931	0.0000000
34.9354935	0.0000000
34.9394939	0.0000000
34.9434943	0.0000000
34.9474947	0.0000000
34.9514951	0.0000000
34.9554955	0.0000000
34.9594959	0.0000000
34.9634963	0.0000000
34.9674967	0.0000000
34.9714971	0.0000000
34.9754975	0.0000000
34.9794979	0.0000000
34.9834983	0.0000000
34.9874987	0.0000000
34.9914991	0.0000000
34.9954995	0.0000000
34.9994999	0.0000000
35.0035004	0.0000000
35.0075008	0.0000000
35.0115012	0.0000000
35.0155016	0.0000000
35.0195020	0.0000000
35.0235024	0.0000000
35.0275028	0.0000000
35.0315032	0.0000000
35.0355036	0.0000000
35.0395040	0.0000000
35.0435044	0.0000000
35.0475048	0.0000000
35.0515052	0.0000000
35.0555056	0.0000000
35.0595060	0.0000000
35.0635064	0.0000000
35.0675068	0.0000000
35.0715072	0.0000000
35.0755076	0.0000000
35.0795080	0.0000000
35.0835084	0.0000000
35.0875088	0.0000000
35.0915092	0.0000000
35.0955096	0.0000000
35.0995100	0.0000000
35.1035104	0.0000000
35.1075108	0.0000000
35.1115112	0.0000000
35.1155116	0.0000000
35.1195120	0.0000000
35.1235124	0.0000000
35.1275128	0.0000000
35.1315132	0.0000000
35.1355136	0.0000000
35.1395140	0.0000000
35.1435144	0.0000000
35.1475148	0.0000000
35.1515152	0.0000000
35.1555156	0.0000000
35.1595160	0.0000000
35.1635164	0.0000000
35.1675168	0.0000000
35.1715172	0.0000000
35.1755176	0.0000000
35.1795180	0.0000000
35.1835184	0.0000000
35.1875188	0.0000000
35.1915192	0.0000000
35.1955196	0.0000000
35.1995200	0.0000000
35.2035204	0.0000000
35.2075208	0.0000000
35.2115212	0.0000000
35.2155216	0.0000000
35.2195220	0.0000000
35.2235224	0.0000000
35.2275228	0.0000000
35.2315232	0.0000000
35.2355236	0.0000000
35.2395240	0.0000000
35.2435244	0.0000000
35.2475248	0.0000000
35.2515252	0.0000000
35.2555256	0.0000000
35.2595260	0.0000000
35.2635264	0.0000000
35.2675268	0.0000000
35.2715272	0.0000000
35.2755276	0.0000000
35.2795280	0.0000000
35.2835284	0.0000000
35.2875288	0.0000000
35.2915292	0.0000000
35.2955296	0.0000000
35.2995300	0.0000000
35.3035304	0.0000000
35.3075308	0.0000000
35.3115312	0.0000000
35.3155316	0.0000000
35.3195320	0.0000000
35.3235324	0.0000000
35.3275328	0.0000000
35.3315332	0.0000000
35.3355336	0.0000000
35.3395340	0.0000000
35.3435344	0.0000000
35.3475348	0.0000000
35.3515352	0.0000000
35.3555356	0.0000000
35.3595360	0.0000000
35.3635364	0.0000000
35.3675368	0.0000000
35.3715372	0.0000000
35.3755376	0.0000000
35.3795380	0.0000000
35.3835384	0.0000000
35.3875388	0.0000000
35.3915392	0.0000000
35.3955396	0.0000000
35.3995400	0.0000000
35.4035404	0.0000000
35.4075408	0.0000000
35.4115412	0.0000000
35.4155416	0.0000000
35.4195420	0.0000000
35.4235424	0.0000000
35.4275428	0.0000000
35.4315432	0.0000000
35.4355436	0.0000000
35.4395440	0.0000000
35.4435444	0.0000000
35.4475448	0.0000000
35.4515452	0.0000000
35.4555456	0.0000000
35.4595460	0.0000000
35.4635464	0.0000000
35.4675468	0.0000000
35.4715472	0.0000000
35.4755476	0.0000000
35.4795480	0.0000000
35.4835484	0.0000000
35.4875488	0.0000000
35.4915492	0.0000000
35.4955496	0.0000000
35.4995500	0.0000000
35.5035504	0.0000000
35.5075508	0.0000000
35.5115512	0.0000000
35.5155516	0.0000000
35.5195520	0.0000000
35.5235524	0.0000000
35.5275528	0.0000000
35.5315532	0.0000000
35.5355536	0.0000000
35.5395540	0.0000000
35.5435544	0.0000000
35.5475548	0.0000000
35.5515552	0.0000000
35.5555556	0.0000000
35.5595560	0.0000000
35.5635564	0.0000000
35.5675568	0.0000000
35.5715572	0.0000000
35.5755576	0.0000000
35.5795580	0.0000000
35.5835584	0.0000000
35.5875588	0.0000000
35.5915592	0.0000000
35.5955596	0.0000000
35.5995600	0.0000000
35.6035604	0.0000000
35.6075608	0.0000000
35.6115612	0.0000000
35.6155616	0.0000000
35.6195620	0.0000000
35.6235624	0.0000000
35.6275628	0.0000000
35.6315632	0.0000000
35.6355636	0.0000000
35.6395640	0.0000000
35.6435644	0.0000000
35.6475648	0.0000000
35.6515652	0.0000000
35.6555656	0.0000000
35.6595660	0.0000000
35.6635664	0.0000000
35.6675668	0.0000000
35.6715672	0.0000000
35.6755676	0.0000000
35.6795680	0.0000000
35.6835684	0.0000000
35.6875688	0.0000000
35.6915692	0.0000000
35.6955696	0.0000000
35.6995700	0.0000000
35.7035704	0.0000000
35.7075708	0.0000000
35.7115712	0.0000000
35.7155716	0.0000000
35.7195720	0.0000000
35.7235724	0.0000000
35.7275728	0.0000000
35.7315732	0.0000000
35.7355736	0.0000000
35.7395740	0.0000000
35.7435744	0.0000000
35.7475748	0.0000000
35.7515752	0.0000000
35.7555756	0.0000000
35.7595760	0.0000000
35.7635764	0.0000000
35.7675768	0.0000000
35.7715772	0.0000000
35.7755776	0.0000000
35.7795780	0.0000000
35.7835784	0.0000000
35.7875788	0.0000000
35.7915792	0.0000000
35.7955796	0.0000000
35.7995800	0.0000000
35.8035804	0.0000000
35.8075808	0.0000000
35.8115812	0.0000000
35.8155816	0.0000000
35.8195820	0.0000000
35.8235824	0.0000000
35.8275828	0.0000000
35.8315832	0.0000000
35.8355836	0.0000000
35.8395840	0.0000000
35.8435844	0.0000000
35.8475848	0.0000000
35.8515852	0.0000000
35.8555856	0.0000000
35.8595860	0.0000000
35.8635864	0.0000000
35.8675868	0.0000000
35.8715872	0.0000000
35.8755876	0.0000000
35.8795880	0.0000000
35.8835884	0.0000000
35.8875888	0.0000000
35.8915892	0.0000000
35.8955896	0.0000000
35.8995900	0.0000000
35.9035904	0.0000000
35.9075908	0.0000000
35.9115912	0.0000000
35.9155916	0.0000000
35.9195920	0.0000000
35.9235924	0.0000000
35.9275928	0.0000000
35.9315932	0.0000000
35.9355936	0.0000000
35.9395940	0.0000000
35.9435944	0.0000000
35.9475948	0.0000000
35.9515952	0.0000000
35.9555956	0.0000000
35.9595960	0.0000000
35.9635964	0.0000000
35.9675968	0.0000000
35.9715972	0.0000000
35.9755976	0.0000000
35.9795980	0.0000000
35.9835984	0.0000000
35.9875988	0.0000000
35.9915992	0.0000000
35.9955996	0.0000000
